reading_ts,cell_id,region,latency_ms,throughput_mbps,downtime_min,drop_call_rate_pct,active_users
2026-08-04 22:30:00,CELL-DEL-03,Delhi,39.46,156.36,0,1.048,343
2026-08-03 06:00:00,CELL-MUM-01,Mumbai,32.73,194.42,0,0.745,319
2026-08-03 10:00:00,CELL-KOL-01,Kolkata,50.66,183.63,0,0.522,269
2026-08-01 14:15:00,CELL-KOL-02,Kolkata,27.86,151.68,0,0.948,463
2026-08-01 02:00:00,CELL-MUM-01,Mumbai,27.4,194.84,0,1.087,99
2026-08-04 20:00:00,CELL-BLR-01,Bengaluru,55.5,122.02,0,1.411,457
2026-08-04 07:00:00,CELL-KOL-03,Kolkata,30.77,218.78,0,0.776,447
2026-08-02 00:30:00,CELL-HYD-01,Hyderabad,35.49,188.57,0,0.533,352
2026-08-04 13:30:00,CELL-CHE-02,Chennai,35.18,-330.72,0,0.633,440
2026-08-01 05:00:00,CELL-CHE-03,Chennai,36.87,257.51,0,0.318,439
2026-08-05 12:45:00,CELL-HYD-03,Hyderabad,38.93,116.33,0,0.783,116
2026-08-01 11:30:00,CELL-MUM-02,Mumbai,55.74,177.0,0,1.043,274
2026-08-02 09:45:00,CELL-HYD-01,Hyderabad,,0.0,15,0.83,210
2026-08-05 06:30:00,CELL-KOL-03,Kolkata,32.49,228.98,0,0.216,321
2026-08-02 06:45:00,CELL-KOL-02,Kolkata,30.47,176.81,0,0.729,330
2026-08-04 18:15:00,CELL-HYD-01,Hyderabad,36.19,146.27,0,0.956,402
2026-08-04 07:45:00,CELL-MUM-02,Mumbai,47.89,160.42,0,0.726,293
2026-08-04 17:30:00,CELL-KOL-03,Kolkata,36.16,194.05,0,0.309,495
2026-08-02 10:00:00,CELL-DEL-01,Delhi,29.81,251.74,0,0.577,467
2026-08-03 02:00:00,CELL-DEL-02,Delhi,33.53,230.16,0,0.621,179
2026-08-01 15:15:00,CELL-HYD-03,Hyderabad,34.98,138.58,0,0.773,479
2026-08-04 11:45:00,CELL-KOL-01,Kolkata,65.37,159.68,0,1.051,304
2026-08-05 00:15:00,CELL-MUM-01,Mumbai,31.53,201.1,0,0.603,524
2026-08-03 01:30:00,CELL-MUM-01,Mumbai,23.03,175.36,0,0.511,317
2026-08-05 11:00:00,CELL-BLR-03,Bengaluru,59.88,172.44,0,0.487,266
2026-08-04 08:00:00,CELL-MUM-01,Mumbai,24.99,234.5,0,0.829,461
2026-08-05 09:30:00,CELL-BLR-01,Bengaluru,39.37,170.35,0,0.607,363
2026-08-01 02:30:00,CELL-HYD-03,Hyderabad,30.68,141.98,0,0.746,404
2026-08-01 11:15:00,CELL-KOL-02,Kolkata,39.27,155.86,0,0.335,493
2026-08-02 19:30:00,CELL-CHE-03,Chennai,44.11,190.9,0,0.948,454
2026-08-02 10:15:00,CELL-MUM-01,Mumbai,27.07,166.05,0,0.771,273
2026-08-03 23:15:00,CELL-MUM-02,Mumbai,51.94,190.1,0,0.596,401
2026-08-05 05:45:00,CELL-BLR-01,Bengaluru,33.3,211.48,0,0.508,223
2026-08-02 08:45:00,CELL-DEL-02,Delhi,40.97,253.82,0,0.35,458
2026-08-03 10:30:00,CELL-BLR-01,Bengaluru,43.43,160.33,0,0.485,387
2026-08-03 02:15:00,CELL-CHE-02,Chennai,23.08,178.18,0,0.185,431
2026-08-05 19:30:00,CELL-HYD-02,Hyderabad,45.48,138.59,0,1.007,601
2026-08-02 19:45:00,CELL-HYD-03,Hyderabad,45.39,117.13,0,1.432,683
2026-08-02 13:30:00,CELL-DEL-03,Delhi,41.96,157.69,0,0.756,289
2026-08-05 02:45:00,CELL-BLR-02,Bengaluru,31.32,232.65,0,0.778,175
2026-08-01 06:15:00,CELL-BLR-02,Bengaluru,27.52,266.77,0,0.65,275
2026-08-01 07:15:00,CELL-MUM-01,Mumbai,26.48,249.91,0,0.425,284
2026-08-02 03:00:00,CELL-DEL-03,Delhi,28.65,182.11,0,0.62,255
2026-08-04 02:00:00,CELL-MUM-02,Mumbai,44.84,211.5,0,0.271,255
2026-08-01 09:30:00,CELL-HYD-02,Hyderabad,40.27,171.45,0,0.573,374
2026-08-02 04:30:00,CELL-BLR-01,Bengaluru,38.85,181.81,0,0.502,276
2026-08-04 08:15:00,CELL-HYD-03,Hyderabad,32.12,141.21,0,0.525,378
2026-08-01 03:45:00,CELL-MUM-01,Mumbai,29.0,275.64,0,0.402,351
2026-08-02 13:15:00,CELL-HYD-02,Hyderabad,36.3,165.02,0,0.913,379
2026-08-03 19:45:00,CELL-KOL-03,Kolkata,40.05,152.77,0,0.46,516
2026-08-02 21:00:00,CELL-HYD-01,Hyderabad,35.27,123.37,0,0.285,301
2026-08-02 02:30:00,CELL-HYD-01,Hyderabad,30.95,145.98,0,0.43,382
2026-08-05 23:15:00,CELL-HYD-03,Hyderabad,31.5,133.14,0,0.65,359
2026-08-01 10:30:00,CELL-BLR-02,Bengaluru,26.01,235.66,0,0.581,275
2026-08-05 21:45:00,CELL-HYD-01,Hyderabad,40.04,134.41,0,0.388,421
2026-08-04 07:30:00,CELL-KOL-03,Kolkata,31.03,257.19,0,0.47,496
2026-08-04 13:45:00,CELL-KOL-02,Kolkata,31.06,155.0,0,0.934,546
2026-08-02 13:15:00,CELL-MUM-01,Mumbai,33.14,175.01,0,0.013,298
2026-08-02 12:30:00,CELL-KOL-01,Kolkata,53.93,165.4,0,1.026,392
2026-08-01 16:00:00,CELL-DEL-02,Delhi,40.55,247.06,0,0.805,313
2026-08-05 20:15:00,CELL-DEL-01,Delhi,45.58,137.16,0,1.033,729
2026-08-03 21:30:00,CELL-KOL-03,Kolkata,36.79,188.72,0,0.371,439
2026-08-02 10:45:00,CELL-BLR-03,Bengaluru,52.2,187.4,0,0.266,354
2026-08-03 20:00:00,CELL-HYD-02,Hyderabad,46.74,154.75,0,0.521,284
2026-08-03 23:45:00,CELL-DEL-02,Delhi,40.53,193.11,0,0.428,395
2026-08-02 18:00:00,CELL-CHE-02,Chennai,29.41,139.92,0,0.936,548
2026-08-03 15:00:00,CELL-BLR-03,Bengaluru,46.05,186.6,0,0.499,439
2026-08-03 22:30:00,CELL-DEL-02,Delhi,40.55,224.42,0,0.941,203
2026-08-04 15:45:00,CELL-DEL-03,Delhi,31.55,170.87,0,0.522,542
2026-08-01 13:00:00,CELL-KOL-02,Kolkata,34.97,148.69,0,1.26,485
2026-08-05 23:00:00,CELL-MUM-02,Mumbai,46.46,175.43,0,0.041,420
2026-08-01 01:15:00,CELL-DEL-03,Delhi,23.04,159.14,0,0.704,503
2026-08-01 15:45:00,CELL-BLR-01,Bengaluru,39.14,211.85,0,0.528,277
2026-08-02 19:00:00,CELL-HYD-02,Hyderabad,46.77,153.87,0,0.941,664
2026-08-04 02:45:00,CELL-HYD-02,Hyderabad,29.09,187.2,0,0.336,108
2026-08-01 21:00:00,CELL-HYD-01,Hyderabad,36.41,127.84,0,1.438,355
2026-08-02 21:00:00,CELL-BLR-02,Bengaluru,35.57,179.99,0,0.174,380
2026-08-05 14:45:00,CELL-CHE-02,Chennai,,121.59,0,0.538,423
2026-08-03 06:30:00,CELL-DEL-02,Delhi,40.9,214.75,0,0.762,341
2026-08-02 09:15:00,CELL-MUM-03,Mumbai,46.71,153.47,0,0.512,404
2026-08-04 04:30:00,CELL-DEL-01,Delhi,29.78,224.69,0,0.761,273
2026-08-04 13:15:00,CELL-MUM-02,Mumbai,45.19,150.24,0,0.5,337
2026-08-04 14:15:00,CELL-BLR-01,Bengaluru,46.94,179.41,0,0.848,213
2026-08-01 00:00:00,CELL-MUM-03,Mumbai,45.73,154.3,0,0.543,342
2026-08-02 01:15:00,CELL-BLR-03,Bengaluru,34.67,192.18,0,0.48,266
2026-08-03 10:00:00,CELL-KOL-02,Kolkata,35.71,163.64,0,0.639,419
2026-08-01 15:30:00,CELL-CHE-01,Chennai,30.28,180.85,0,0.732,385
2026-08-01 07:15:00,CELL-HYD-02,Hyderabad,39.82,177.02,0,0.315,195
2026-08-05 10:45:00,CELL-BLR-02,Bengaluru,29.86,217.33,0,0.458,288
2026-08-02 23:00:00,CELL-MUM-03,Mumbai,45.46,133.99,0,0.289,323
2026-08-05 12:00:00,CELL-MUM-01,Mumbai,39.41,185.76,0,0.359,467
2026-08-01 11:00:00,CELL-DEL-03,Delhi,36.5,164.77,0,1.076,449
2026-08-02 04:45:00,CELL-HYD-02,Hyderabad,35.38,192.61,0,0.363,330
2026-08-02 07:30:00,CELL-HYD-03,Hyderabad,33.92,122.16,0,0.363,255
2026-08-05 15:45:00,CELL-DEL-03,Delhi,27.78,157.58,0,0.523,204
2026-08-04 00:15:00,CELL-DEL-01,Delhi,26.02,204.5,0,0.455,145
2026-08-02 18:30:00,CELL-DEL-03,Delhi,34.52,128.79,0,0.313,636
2026-08-05 01:30:00,CELL-CHE-01,Chennai,29.17,176.8,0,0.625,331
2026-08-02 20:30:00,CELL-DEL-03,Delhi,43.51,123.45,0,0.439,644
2026-08-05 02:30:00,CELL-MUM-03,Mumbai,41.85,157.94,0,0.794,283
2026-08-05 07:15:00,CELL-MUM-03,Mumbai,47.94,163.57,0,0.027,391
2026-08-04 18:30:00,CELL-BLR-01,Bengaluru,49.53,139.12,0,0.785,438
2026-08-05 07:00:00,CELL-BLR-01,Bengaluru,28.56,197.34,0,0.262,221
2026-08-05 16:00:00,CELL-DEL-03,Delhi,34.02,169.21,0,0.773,296
2026-08-04 23:30:00,CELL-HYD-02,Hyderabad,45.86,190.07,0,1.049,480
2026-08-05 14:00:00,CELL-KOL-01,Kolkata,44.18,162.67,0,0.775,225
2026-08-03 07:45:00,CELL-BLR-01,Bengaluru,33.96,187.2,0,0.549,176
2026-08-01 10:30:00,CELL-KOL-01,Kolkata,52.75,193.2,0,0.363,299
2026-08-01 17:45:00,CELL-DEL-03,Delhi,31.28,148.44,0,0.749,89
2026-08-05 23:45:00,CELL-BLR-02,Bengaluru,28.74,253.93,0,0.776,237
2026-08-05 16:45:00,CELL-KOL-01,Kolkata,45.27,180.49,0,0.741,385
2026-08-05 04:30:00,CELL-BLR-01,Bengaluru,33.35,163.2,0,1.024,382
2026-08-03 19:45:00,CELL-KOL-02,Kolkata,50.13,103.19,0,0.756,562
2026-08-02 19:45:00,CELL-HYD-02,Hyderabad,49.2,157.33,0,0.563,337
2026-08-05 18:30:00,CELL-CHE-02,Chennai,37.57,122.07,0,0.689,308
2026-08-03 18:45:00,CELL-BLR-03,Bengaluru,63.62,156.43,0,0.059,321
2026-08-03 16:00:00,CELL-KOL-03,Kolkata,27.82,251.47,0,0.55,410
2026-08-05 18:00:00,CELL-CHE-02,Chennai,37.12,124.56,0,0.706,395
2026-08-05 09:00:00,CELL-DEL-02,Delhi,36.19,232.83,0,0.879,261
2026-08-01 21:00:00,CELL-MUM-03,Mumbai,64.12,90.84,0,1.082,307
2026-08-05 22:30:00,CELL-KOL-03,Kolkata,35.26,173.52,0,0.511,526
2026-08-02 00:15:00,CELL-DEL-01,Delhi,32.52,218.46,0,0.038,255
2026-08-01 01:30:00,CELL-CHE-03,Chennai,36.43,241.24,0,0.63,272
2026-08-02 18:15:00,CELL-KOL-01,Kolkata,60.06,146.48,0,1.393,500
2026-08-04 02:30:00,CELL-DEL-01,Delhi,29.68,257.61,0,0.516,388
2026-08-03 14:30:00,CELL-DEL-01,Delhi,32.87,203.41,0,0.514,395
2026-08-03 08:30:00,CELL-DEL-03,Delhi,30.79,166.34,0,0.697,286
2026-08-01 02:30:00,CELL-BLR-03,Bengaluru,42.11,199.48,0,0.521,341
2026-08-02 10:00:00,CELL-MUM-01,Mumbai,30.67,202.68,0,0.803,499
2026-08-03 18:15:00,CELL-KOL-01,Kolkata,61.46,160.64,0,0.694,571
2026-08-05 06:45:00,CELL-KOL-01,Kolkata,42.64,182.91,0,0.903,355
2026-08-03 21:45:00,CELL-BLR-03,Bengaluru,43.6,135.57,0,0.769,510
2026-08-02 22:15:00,CELL-BLR-01,Bengaluru,35.23,174.64,0,0.902,476
2026-08-03 12:45:00,CELL-KOL-01,Kolkata,50.43,185.95,0,0.647,423
2026-08-01 13:30:00,CELL-DEL-01,Delhi,29.8,233.88,0,0.343,283
2026-08-04 16:15:00,CELL-KOL-01,Kolkata,46.7,181.95,0,0.373,265
2026-08-02 02:00:00,CELL-CHE-02,Chennai,33.31,145.47,0,0.49,311
2026-08-01 00:30:00,CELL-DEL-03,Delhi,29.99,185.34,0,0.556,315
2026-08-04 01:15:00,CELL-HYD-02,Hyderabad,37.04,210.43,0,0.73,196
2026-08-03 22:30:00,CELL-CHE-02,Chennai,36.01,127.16,0,0.786,315
2026-08-05 06:00:00,CELL-HYD-03,Hyderabad,27.35,173.54,0,0.248,243
2026-08-02 08:00:00,CELL-KOL-03,Kolkata,35.62,183.42,0,0.764,316
2026-08-05 13:30:00,CELL-MUM-01,Mumbai,36.86,176.48,0,0.706,442
2026-08-02 12:30:00,CELL-MUM-03,Mumbai,50.84,125.0,0,0.818,399
2026-08-05 21:00:00,CELL-KOL-02,Kolkata,41.29,124.84,0,1.123,395
2026-08-03 03:00:00,CELL-CHE-01,Chennai,33.6,166.0,0,0.963,309
2026-08-04 02:15:00,CELL-KOL-03,Kolkata,29.06,218.08,0,0.506,278
2026-08-01 03:45:00,CELL-HYD-01,Hyderabad,28.36,179.49,0,0.181,382
2026-08-05 02:15:00,CELL-BLR-02,Bengaluru,27.25,263.76,0,0.91,195
2026-08-05 23:45:00,CELL-CHE-01,Chennai,33.78,166.91,0,0.551,329
2026-08-01 11:45:00,CELL-BLR-02,Bengaluru,32.33,223.92,0,0.539,521
2026-08-05 23:15:00,CELL-KOL-01,Kolkata,47.44,184.98,0,1.005,327
2026-08-01 03:45:00,CELL-DEL-02,Delhi,29.89,221.52,0,0.363,435
2026-08-04 16:30:00,CELL-MUM-02,Mumbai,52.19,-615.5,0,0.398,463
2026-08-04 07:00:00,CELL-MUM-03,Mumbai,38.9,171.18,0,0.546,137
2026-08-01 04:15:00,CELL-HYD-01,Hyderabad,28.51,161.32,0,0.557,336
2026-08-04 17:00:00,CELL-HYD-02,Hyderabad,35.73,165.92,0,0.418,483
2026-08-05 12:30:00,CELL-BLR-03,Bengaluru,55.89,160.24,0,0.904,388
2026-08-03 11:30:00,CELL-CHE-01,Chennai,35.71,163.17,0,0.732,397
2026-08-02 10:30:00,CELL-CHE-03,Chennai,35.56,214.75,0,0.851,431
2026-08-03 22:15:00,CELL-DEL-02,Delhi,47.61,193.95,0,0.767,305
2026-08-04 00:45:00,CELL-HYD-03,Hyderabad,27.59,160.41,0,0.759,367
2026-08-05 22:00:00,CELL-HYD-01,Hyderabad,48.19,149.72,0,0.593,406
2026-08-05 16:30:00,CELL-HYD-01,Hyderabad,30.05,167.83,0,0.707,292
2026-08-01 23:30:00,CELL-MUM-02,Mumbai,41.01,159.06,0,0.755,550
2026-08-01 23:15:00,CELL-KOL-01,Kolkata,40.92,175.33,0,0.779,306
2026-08-04 22:00:00,CELL-DEL-01,Delhi,39.6,178.36,0,0.592,282
2026-08-05 13:45:00,CELL-MUM-01,Mumbai,30.22,154.33,0,0.61,448
2026-08-05 08:30:00,CELL-CHE-01,Chennai,32.23,156.68,0,0.463,337
2026-08-05 00:45:00,CELL-HYD-02,Hyderabad,40.83,190.19,0,0.827,374
2026-08-01 04:30:00,CELL-HYD-03,Hyderabad,34.88,138.3,0,0.414,364
2026-08-04 16:15:00,CELL-MUM-03,Mumbai,47.19,137.73,0,0.674,453
2026-08-01 09:30:00,CELL-CHE-01,Chennai,43.41,184.63,0,0.97,396
2026-08-05 10:30:00,CELL-CHE-01,Chennai,39.62,132.12,0,0.911,387
2026-08-01 10:30:00,CELL-MUM-01,Mumbai,36.21,193.5,0,0.568,414
2026-08-02 23:15:00,CELL-HYD-02,Hyderabad,37.03,157.16,0,0.662,149
2026-08-04 11:45:00,CELL-DEL-01,Delhi,31.24,199.65,0,0.694,401
2026-08-03 12:30:00,CELL-BLR-01,Bengaluru,43.18,146.19,0,0.266,404
2026-08-05 14:00:00,CELL-HYD-01,Hyderabad,34.84,169.88,0,0.606,305
2026-08-02 20:15:00,CELL-MUM-03,Mumbai,64.49,97.95,0,0.865,493
2026-08-03 14:45:00,CELL-CHE-02,Chennai,33.78,120.57,0,0.767,324
2026-08-05 23:15:00,CELL-KOL-02,Kolkata,37.2,152.2,0,0.71,437
2026-08-03 11:00:00,CELL-DEL-02,Delhi,44.55,166.61,0,0.727,227
2026-08-02 10:45:00,CELL-CHE-03,Chennai,39.0,239.98,0,0.635,366
2026-08-03 12:45:00,CELL-BLR-02,Bengaluru,40.95,179.61,0,0.51,432
2026-08-02 11:45:00,CELL-HYD-03,Hyderabad,39.5,109.95,0,0.718,480
2026-08-04 19:45:00,CELL-CHE-03,Chennai,58.65,164.14,0,0.592,293
2026-08-02 04:45:00,CELL-CHE-01,Chennai,33.17,177.68,0,0.926,400
2026-08-04 04:30:00,CELL-KOL-01,Kolkata,48.14,222.18,0,0.343,223
2026-08-01 01:15:00,CELL-KOL-03,Kolkata,27.46,232.45,0,0.392,340
2026-08-04 06:45:00,CELL-KOL-03,Kolkata,26.56,255.5,0,0.84,424
2026-08-03 07:30:00,CELL-DEL-02,Delhi,32.24,219.25,0,0.653,279
2026-08-04 07:45:00,CELL-CHE-03,Chennai,31.48,254.14,0,0.687,208
2026-08-02 13:00:00,CELL-KOL-02,Kolkata,31.4,150.04,0,0.62,189
2026-08-05 14:30:00,CELL-CHE-01,Chennai,36.22,158.48,0,0.247,235
2026-08-02 20:00:00,CELL-KOL-01,Kolkata,67.86,146.93,0,1.533,516
2026-08-03 05:30:00,CELL-HYD-01,Hyderabad,28.55,160.7,0,1.102,377
2026-08-01 20:30:00,CELL-BLR-02,Bengaluru,37.5,191.85,0,0.858,552
2026-08-01 10:00:00,CELL-CHE-03,Chennai,32.96,236.55,0,1.054,535
2026-08-05 01:00:00,CELL-CHE-01,Chennai,33.5,179.11,0,0.646,347
2026-08-01 09:00:00,CELL-MUM-02,Mumbai,42.89,163.83,0,0.535,402
2026-08-04 08:45:00,CELL-DEL-03,Delhi,30.59,175.26,0,0.569,159
2026-08-01 05:30:00,CELL-MUM-02,Mumbai,38.36,180.82,0,0.715,283
2026-08-04 18:00:00,CELL-DEL-03,Delhi,39.98,121.38,0,0.578,402
2026-08-05 22:45:00,CELL-HYD-03,Hyderabad,26.09,126.56,0,0.761,466
2026-08-05 23:15:00,CELL-CHE-01,Chennai,33.31,182.63,0,0.452,438
2026-08-05 14:30:00,CELL-MUM-02,Mumbai,46.04,166.57,0,0.787,333
2026-08-03 17:45:00,CELL-CHE-03,Chennai,41.7,224.63,0,0.704,479
2026-08-02 14:45:00,CELL-CHE-03,Chennai,40.96,224.62,0,0.636,459
2026-08-05 00:30:00,CELL-BLR-03,Bengaluru,39.87,235.17,0,0.059,312
2026-08-03 14:45:00,CELL-MUM-01,Mumbai,35.75,235.08,0,0.515,286
2026-08-04 00:30:00,CELL-CHE-02,Chennai,29.44,164.11,0,0.267,316
2026-08-05 19:15:00,CELL-DEL-01,Delhi,34.4,168.67,0,1.21,461
2026-08-03 23:15:00,CELL-KOL-03,Kolkata,33.85,166.96,0,0.402,290
2026-08-03 20:30:00,CELL-DEL-01,Delhi,44.25,179.89,0,0.905,434
2026-08-04 14:45:00,CELL-MUM-03,Mumbai,54.61,135.54,0,0.424,366
2026-08-03 15:45:00,CELL-MUM-01,Mumbai,28.95,213.74,0,1.272,241
2026-08-01 04:00:00,CELL-CHE-01,Chennai,33.27,162.83,0,0.51,261
2026-08-02 10:15:00,CELL-HYD-02,Hyderabad,42.34,180.79,0,0.664,306
2026-08-04 07:45:00,CELL-KOL-02,Kolkata,28.76,199.06,0,0.266,440
2026-08-05 16:00:00,CELL-HYD-02,Hyderabad,41.21,177.49,0,0.369,200
2026-08-03 01:45:00,CELL-BLR-03,Bengaluru,36.76,203.43,0,0.892,245
2026-08-02 22:30:00,CELL-BLR-01,Bengaluru,37.2,178.46,0,0.716,419
2026-08-02 13:00:00,CELL-BLR-01,Bengaluru,45.53,149.13,0,0.543,407
2026-08-04 08:15:00,CELL-KOL-03,Kolkata,28.58,239.75,0,0.519,221
2026-08-05 18:00:00,CELL-HYD-02,Hyderabad,42.55,139.1,0,0.447,512
2026-08-05 16:00:00,CELL-MUM-03,Mumbai,55.19,139.59,0,0.438,377
2026-08-04 07:30:00,CELL-BLR-02,Bengaluru,28.9,231.9,0,0.495,365
2026-08-02 10:45:00,CELL-KOL-03,Kolkata,31.74,201.54,0,0.804,492
2026-08-01 09:15:00,CELL-MUM-01,Mumbai,30.77,226.07,0,0.115,482
2026-08-05 22:45:00,CELL-KOL-03,Kolkata,32.87,193.75,0,1.389,435
2026-08-02 00:15:00,CELL-MUM-02,Mumbai,48.36,165.32,0,0.653,196
2026-08-02 09:00:00,CELL-DEL-02,Delhi,43.72,236.17,0,1.223,477
2026-08-04 23:15:00,CELL-CHE-01,Chennai,39.87,160.71,0,0.667,455
2026-08-02 16:45:00,CELL-CHE-02,Chennai,33.66,144.52,0,0.596,324
2026-08-02 16:30:00,CELL-CHE-01,Chennai,35.2,161.1,0,0.333,267
2026-08-04 21:30:00,CELL-DEL-02,Delhi,48.47,178.2,0,0.622,584
2026-08-03 14:00:00,CELL-KOL-03,Kolkata,33.26,213.09,0,0.547,363
2026-08-04 18:15:00,CELL-DEL-01,Delhi,33.98,183.16,0,0.888,474
2026-08-03 23:30:00,CELL-HYD-01,Hyderabad,32.64,171.29,0,0.302,401
2026-08-02 20:00:00,CELL-MUM-03,Mumbai,61.99,117.99,0,0.932,405
2026-08-05 23:45:00,CELL-CHE-03,Chennai,31.65,257.11,0,0.586,359
2026-08-01 10:15:00,CELL-HYD-03,Hyderabad,37.98,98.2,0,0.417,254
2026-08-01 19:00:00,CELL-HYD-02,Hyderabad,46.15,136.59,0,0.365,367
2026-08-03 12:00:00,CELL-DEL-03,Delhi,29.35,147.27,0,0.942,285
2026-08-05 14:15:00,CELL-HYD-02,Hyderabad,37.65,169.61,0,0.774,248
2026-08-04 12:00:00,CELL-MUM-02,Mumbai,54.44,157.45,0,0.375,397
2026-08-04 10:30:00,CELL-KOL-01,Kolkata,55.8,142.28,0,1.162,374
2026-08-04 20:45:00,CELL-BLR-03,Bengaluru,51.25,142.0,0,0.645,661
2026-08-04 10:45:00,CELL-BLR-01,Bengaluru,34.14,159.86,0,0.902,512
2026-08-03 22:15:00,CELL-CHE-01,Chennai,39.35,158.67,0,0.853,393
2026-08-05 21:15:00,CELL-DEL-01,Delhi,39.99,194.05,0,0.896,422
2026-08-04 07:30:00,CELL-BLR-03,Bengaluru,45.33,200.82,0,0.353,538
2026-08-04 14:00:00,CELL-HYD-02,Hyderabad,34.8,187.79,0,0.677,411
2026-08-03 19:45:00,CELL-DEL-01,Delhi,42.32,177.52,0,0.637,600
2026-08-02 14:45:00,CELL-CHE-02,Chennai,27.28,124.43,0,0.505,367
2026-08-03 23:00:00,CELL-KOL-03,Kolkata,29.76,211.96,0,0.169,391
2026-08-02 05:30:00,CELL-CHE-01,Chennai,28.29,199.42,0,0.679,375
2026-08-01 08:00:00,CELL-BLR-03,Bengaluru,41.14,203.69,0,0.519,465
2026-08-05 18:45:00,CELL-HYD-02,Hyderabad,52.26,159.07,0,1.213,541
2026-08-04 22:45:00,CELL-HYD-03,Hyderabad,39.46,137.19,0,0.822,401
2026-08-04 07:30:00,CELL-HYD-02,Hyderabad,34.18,168.73,0,0.345,282
2026-08-02 04:45:00,CELL-CHE-02,Chennai,29.65,149.92,0,0.881,421
2026-08-03 23:30:00,CELL-CHE-01,Chennai,36.49,147.05,0,0.459,253
2026-08-05 19:00:00,CELL-BLR-03,Bengaluru,62.21,164.85,0,0.722,499
2026-08-02 20:15:00,CELL-KOL-03,Kolkata,35.75,154.01,0,1.08,564
2026-08-05 19:30:00,CELL-BLR-02,Bengaluru,46.75,198.42,0,0.471,682
2026-08-03 19:00:00,CELL-HYD-03,Hyderabad,40.97,95.53,0,0.859,503
2026-08-05 09:45:00,CELL-HYD-01,Hyderabad,33.12,174.26,0,0.251,349
2026-08-01 18:15:00,CELL-HYD-03,Hyderabad,38.93,132.4,0,1.113,370
2026-08-02 22:30:00,CELL-KOL-01,Kolkata,54.09,171.61,0,0.653,376
2026-08-04 11:45:00,CELL-BLR-01,Bengaluru,45.28,136.81,0,1.085,343
2026-08-02 14:00:00,CELL-MUM-03,Mumbai,46.28,120.12,0,0.834,268
2026-08-02 11:00:00,CELL-MUM-02,Mumbai,58.86,163.29,0,0.773,269
2026-08-02 15:30:00,CELL-MUM-01,Mumbai,32.35,225.49,0,0.479,239
2026-08-05 13:30:00,CELL-KOL-01,Kolkata,51.84,162.73,0,0.453,182
2026-08-04 19:30:00,CELL-DEL-02,Delhi,59.98,189.68,0,0.786,214
2026-08-03 09:45:00,CELL-CHE-01,Chennai,36.17,156.59,0,1.177,384
2026-08-03 03:30:00,CELL-MUM-02,Mumbai,40.89,193.81,0,0.405,326
2026-08-02 22:45:00,CELL-DEL-03,Delhi,39.66,184.39,0,0.656,350
2026-08-01 21:15:00,CELL-BLR-03,Bengaluru,61.43,133.91,0,0.433,316
2026-08-01 14:45:00,CELL-DEL-02,Delhi,41.59,215.6,0,0.418,417
2026-08-05 19:45:00,CELL-HYD-01,Hyderabad,42.68,111.05,0,0.545,463
2026-08-04 20:15:00,CELL-KOL-03,Kolkata,48.64,172.15,0,0.889,92
2026-08-03 01:15:00,CELL-MUM-02,Mumbai,41.71,157.98,0,0.585,349
2026-08-02 20:45:00,CELL-MUM-02,Mumbai,66.79,137.09,0,1.084,369
2026-08-05 13:45:00,CELL-HYD-03,Hyderabad,34.81,115.61,0,0.386,368
2026-08-04 15:45:00,CELL-CHE-01,Chennai,31.88,161.65,0,0.911,114
2026-08-05 18:00:00,CELL-BLR-02,Bengaluru,33.84,181.27,0,0.944,464
2026-08-02 19:15:00,CELL-DEL-01,Delhi,46.18,138.35,0,0.905,657
2026-08-03 06:45:00,CELL-MUM-01,Mumbai,25.83,205.47,0,0.327,288
2026-08-04 03:45:00,CELL-CHE-01,Chennai,36.19,162.12,0,0.77,164
2026-08-02 03:30:00,CELL-BLR-03,Bengaluru,43.75,202.24,0,0.12,436
2026-08-04 04:15:00,CELL-DEL-02,Delhi,36.45,222.0,0,0.52,363
2026-08-03 06:30:00,CELL-BLR-01,Bengaluru,30.74,193.63,0,0.94,366
2026-08-03 20:45:00,CELL-DEL-02,Delhi,58.36,197.48,0,0.919,662
2026-08-02 01:15:00,CELL-HYD-01,Hyderabad,28.74,167.81,0,0.636,403
2026-08-01 02:45:00,CELL-CHE-01,Chennai,33.11,177.8,0,0.286,304
2026-08-03 03:15:00,CELL-HYD-01,Hyderabad,36.73,158.96,0,0.46,323
2026-08-03 10:15:00,CELL-MUM-02,Mumbai,50.94,168.95,0,0.709,402
2026-08-03 04:00:00,CELL-MUM-02,Mumbai,39.43,197.2,0,0.269,280
2026-08-03 22:15:00,CELL-BLR-01,Bengaluru,47.47,137.25,0,0.809,459
2026-08-05 22:15:00,CELL-CHE-01,Chennai,42.66,150.8,0,1.082,448
2026-08-04 04:30:00,CELL-BLR-01,Bengaluru,39.34,186.43,0,0.851,395
2026-08-01 05:15:00,CELL-KOL-03,Kolkata,32.73,237.06,0,0.447,216
2026-08-01 17:00:00,CELL-MUM-03,Mumbai,51.09,131.21,0,0.917,310
2026-08-01 23:45:00,CELL-CHE-01,Chennai,36.8,155.56,0,0.845,465
2026-08-05 04:45:00,CELL-KOL-01,Kolkata,46.71,209.46,0,0.592,109
2026-08-05 19:15:00,CELL-HYD-01,Hyderabad,39.15,116.08,0,0.873,308
