reading_ts,cell_id,region,latency_ms,throughput_mbps,downtime_min,drop_call_rate_pct
2026-08-06 07:00:00,CELL-KOL-02,Kolkata,31.57,234.54,0,0.456
2026-08-06 07:00:00,CELL-KOL-03,Kolkata,33.4,188.17,0,0.148
2026-08-06 07:00:00,CELL-MUM-01,Mumbai,31.91,169.86,0,0.523
2026-08-06 07:00:00,CELL-MUM-02,Mumbai,32.11,212.71,0,0.739
2026-08-06 07:00:00,CELL-MUM-03,Mumbai,27.84,308.75,0,0.694
2026-08-06 07:15:00,CELL-BLR-01,Bengaluru,29.42,198.86,0,0.493
2026-08-06 07:15:00,CELL-BLR-02,Bengaluru,31.66,274.27,0,0.639
2026-08-06 07:15:00,CELL-BLR-03,Bengaluru,30.82,176.67,0,0.747
2026-08-06 07:15:00,CELL-DEL-01,Delhi NCR,27.55,299.86,0,0.789
2026-08-06 07:15:00,CELL-DEL-02,Delhi NCR,62.77,272.92,0,0.437
2026-08-06 07:15:00,CELL-DEL-03,Delhi NCR,36.09,286.58,0,0.786
2026-08-06 07:15:00,CELL-KOL-01,Kolkata,26.76,280.49,0,0.193
2026-08-06 07:15:00,CELL-KOL-02,Kolkata,36.15,231.29,0,0.421
2026-08-06 07:15:00,CELL-KOL-03,Kolkata,32.59,196.59,0,0.508
2026-08-06 07:15:00,CELL-MUM-01,Mumbai,30.26,180.89,0,0.379
2026-08-06 07:15:00,CELL-MUM-02,Mumbai,32.51,218.11,0,0.694
2026-08-06 07:15:00,CELL-MUM-03,Mumbai,27.13,307.08,0,0.81
2026-08-06 07:30:00,CELL-BLR-01,Bengaluru,30.35,174.44,0,1.018
2026-08-06 07:30:00,CELL-BLR-02,Bengaluru,30.77,283.18,0,0.686
2026-08-06 07:30:00,CELL-BLR-03,Bengaluru,31.41,193.27,0,0.347
2026-08-06 07:30:00,CELL-DEL-01,Delhi NCR,31.43,313.65,0,0.571
2026-08-06 07:30:00,CELL-DEL-02,Delhi NCR,33.5,255.7,0,0.421
2026-08-06 07:30:00,CELL-DEL-03,Delhi NCR,31.86,272.19,0,0.435
2026-08-06 07:30:00,CELL-KOL-01,Kolkata,29.86,255.11,0,0.485
2026-08-06 07:30:00,CELL-KOL-02,Kolkata,32.0,236.37,0,0.313
2026-08-06 07:30:00,CELL-KOL-03,Kolkata,32.34,171.11,0,0.949
2026-08-06 07:30:00,CELL-MUM-01,Mumbai,32.23,179.47,0,0.36
2026-08-06 07:30:00,CELL-MUM-02,Mumbai,32.87,213.3,0,0.559
2026-08-06 07:30:00,CELL-MUM-03,Mumbai,31.63,293.95,0,0.394
2026-08-06 07:45:00,CELL-BLR-01,Bengaluru,28.67,193.65,0,0.775
2026-08-06 07:45:00,CELL-BLR-02,Bengaluru,33.16,268.54,0,0.886
2026-08-06 07:45:00,CELL-BLR-03,Bengaluru,30.73,189.93,0,0.422
2026-08-06 07:45:00,CELL-DEL-01,Delhi NCR,32.01,299.88,0,0.536
2026-08-06 07:45:00,CELL-DEL-02,Delhi NCR,31.89,269.44,0,0.589
2026-08-06 07:45:00,CELL-DEL-03,Delhi NCR,30.9,258.05,0,0.68
2026-08-06 07:45:00,CELL-KOL-01,Kolkata,30.4,275.21,0,0.468
2026-08-06 07:45:00,CELL-KOL-02,Kolkata,36.33,251.8,0,0.83
2026-08-06 07:45:00,CELL-KOL-03,Kolkata,36.32,177.95,0,0.434
2026-08-06 07:45:00,CELL-MUM-01,Mumbai,32.09,189.8,0,0.533
2026-08-06 07:45:00,CELL-MUM-02,Mumbai,31.73,212.71,0,0.722
2026-08-06 07:45:00,CELL-MUM-03,Mumbai,29.17,301.56,0,0.699
2026-08-06 08:00:00,CELL-BLR-01,Bengaluru,28.09,181.88,0,0.54
2026-08-06 08:00:00,CELL-BLR-02,Bengaluru,32.02,261.76,0,0.586
2026-08-06 08:00:00,CELL-BLR-03,Bengaluru,32.46,170.66,0,0.669
2026-08-06 08:00:00,CELL-DEL-01,Delhi NCR,29.03,312.31,0,0.783
2026-08-06 08:00:00,CELL-DEL-02,Delhi NCR,30.56,278.47,0,0.678
2026-08-06 08:00:00,CELL-DEL-03,Delhi NCR,33.71,267.28,0,0.626
2026-08-06 08:00:00,CELL-KOL-01,Kolkata,38.0,264.6,0,0.714
2026-08-06 08:00:00,CELL-KOL-02,Kolkata,37.61,252.86,0,0.461
2026-08-06 08:00:00,CELL-KOL-03,Kolkata,35.02,164.19,0,0.432
2026-08-06 08:00:00,CELL-MUM-01,Mumbai,31.88,188.12,0,0.394
2026-08-06 08:00:00,CELL-MUM-02,Mumbai,31.4,206.95,0,0.759
2026-08-06 08:00:00,CELL-MUM-03,Mumbai,30.3,297.3,0,0.593
2026-08-06 08:15:00,CELL-BLR-01,Bengaluru,31.45,178.0,0,0.345
2026-08-06 08:15:00,CELL-BLR-02,Bengaluru,35.99,273.57,0,0.504
2026-08-06 08:15:00,CELL-BLR-03,Bengaluru,35.04,178.44,0,0.514
2026-08-06 08:15:00,CELL-DEL-01,Delhi NCR,29.92,290.07,0,0.54
2026-08-06 08:15:00,CELL-DEL-02,Delhi NCR,,255.58,0,0.726
2026-08-06 08:15:00,CELL-DEL-03,Delhi NCR,34.41,262.48,0,0.729
2026-08-06 08:15:00,CELL-KOL-01,Kolkata,38.0,255.62,0,0.539
2026-08-06 08:15:00,CELL-KOL-02,Kolkata,36.31,232.48,0,0.379
2026-08-06 08:15:00,CELL-KOL-03,Kolkata,31.67,188.54,0,0.847
2026-08-06 08:15:00,CELL-MUM-01,Mumbai,32.68,188.94,0,0.495
2026-08-06 08:15:00,CELL-MUM-02,Mumbai,37.3,194.13,0,0.821
2026-08-06 08:15:00,CELL-MUM-03,Mumbai,29.07,306.81,0,0.554
2026-08-06 08:30:00,CELL-BLR-01,Bengaluru,30.64,182.75,0,0.771
2026-08-06 08:30:00,CELL-BLR-02,Bengaluru,34.48,256.24,0,0.405
2026-08-06 08:30:00,CELL-BLR-03,Bengaluru,32.75,188.9,0,0.505
2026-08-06 08:30:00,CELL-DEL-01,Delhi NCR,29.92,280.69,0,0.452
2026-08-06 08:30:00,CELL-DEL-02,Delhi NCR,33.66,268.44,0,0.625
2026-08-06 08:30:00,CELL-DEL-03,Delhi NCR,35.31,248.03,0,0.997
2026-08-06 08:30:00,CELL-KOL-01,Kolkata,38.0,264.1,0,0.576
2026-08-06 08:30:00,CELL-KOL-02,Kolkata,37.01,236.8,0,0.611
2026-08-06 08:30:00,CELL-KOL-03,Kolkata,41.4,173.2,0,0.822
2026-08-06 08:30:00,CELL-MUM-01,Mumbai,33.08,166.89,0,0.594
2026-08-06 08:30:00,CELL-MUM-02,Mumbai,34.19,199.59,0,0.608
2026-08-06 08:30:00,CELL-MUM-03,Mumbai,28.31,288.24,0,0.68
2026-08-06 08:45:00,CELL-BLR-01,Bengaluru,33.86,160.56,0,0.779
2026-08-06 08:45:00,CELL-BLR-02,Bengaluru,37.64,255.79,0,0.621
2026-08-06 08:45:00,CELL-BLR-03,Bengaluru,32.85,176.27,0,0.505
2026-08-06 08:45:00,CELL-DEL-01,Delhi NCR,32.12,287.81,0,0.304
2026-08-06 08:45:00,CELL-DEL-02,Delhi NCR,34.05,251.15,0,0.582
2026-08-06 08:45:00,CELL-DEL-03,Delhi NCR,35.58,236.72,0,0.584
2026-08-06 08:45:00,CELL-KOL-01,Kolkata,38.0,243.04,0,0.954
2026-08-06 08:45:00,CELL-KOL-02,Kolkata,39.57,222.55,0,0.638
2026-08-06 08:45:00,CELL-KOL-03,Kolkata,38.51,154.04,0,0.528
2026-08-06 08:45:00,CELL-MUM-01,Mumbai,,167.64,0,0.731
2026-08-06 08:45:00,CELL-MUM-02,Mumbai,36.26,210.25,0,0.647
2026-08-06 08:45:00,CELL-MUM-03,Mumbai,35.1,279.08,0,0.753
2026-08-06 09:00:00,CELL-BLR-01,Bengaluru,,158.14,0,1.115
2026-08-06 09:00:00,CELL-BLR-02,Bengaluru,37.69,245.44,0,0.779
2026-08-06 09:00:00,CELL-BLR-03,Bengaluru,,163.55,0,0.189
2026-08-06 09:00:00,CELL-DEL-01,Delhi NCR,33.45,272.73,0,0.67
2026-08-06 09:00:00,CELL-DEL-02,Delhi NCR,35.11,225.44,0,0.601
2026-08-06 09:00:00,CELL-DEL-03,Delhi NCR,34.56,255.91,0,0.628
2026-08-06 09:00:00,CELL-KOL-01,Kolkata,38.0,240.58,0,0.658
2026-08-06 09:00:00,CELL-KOL-02,Kolkata,39.21,212.16,0,0.544
2026-08-06 09:00:00,CELL-KOL-03,Kolkata,37.27,166.64,0,0.835
2026-08-06 09:00:00,CELL-MUM-01,Mumbai,35.61,168.5,0,0.685
2026-08-06 09:00:00,CELL-MUM-02,Mumbai,40.22,190.83,0,0.914
2026-08-06 09:00:00,CELL-MUM-03,Mumbai,33.56,249.92,0,0.527
2026-08-06 09:15:00,CELL-BLR-01,Bengaluru,33.62,147.56,0,0.814
2026-08-06 09:15:00,CELL-BLR-02,Bengaluru,36.26,234.26,0,0.841
2026-08-06 09:15:00,CELL-BLR-03,Bengaluru,39.73,156.58,0,0.512
2026-08-06 09:15:00,CELL-DEL-01,Delhi NCR,,260.05,0,0.713
2026-08-06 09:15:00,CELL-DEL-02,Delhi NCR,36.12,234.1,0,0.737
2026-08-06 09:15:00,CELL-DEL-03,Delhi NCR,38.44,246.42,0,0.595
2026-08-06 09:15:00,CELL-KOL-01,Kolkata,38.0,238.25,0,0.426
2026-08-06 09:15:00,CELL-KOL-02,Kolkata,35.78,206.56,0,0.756
2026-08-06 09:15:00,CELL-KOL-03,Kolkata,,160.52,0,0.83
2026-08-06 09:15:00,CELL-MUM-01,Mumbai,35.11,154.88,0,0.381
2026-08-06 09:15:00,CELL-MUM-02,Mumbai,38.05,184.79,0,0.463
2026-08-06 09:15:00,CELL-MUM-03,Mumbai,36.09,261.25,0,1.098
2026-08-06 09:30:00,CELL-BLR-01,Bengaluru,33.76,161.45,0,0.865
2026-08-06 09:30:00,CELL-BLR-02,Bengaluru,36.57,230.09,0,0.715
2026-08-06 09:30:00,CELL-BLR-03,Bengaluru,37.29,145.18,0,0.83
2026-08-06 09:30:00,CELL-DEL-01,Delhi NCR,35.58,255.25,0,0.469
2026-08-06 09:30:00,CELL-DEL-02,Delhi NCR,37.95,205.81,0,0.273
2026-08-06 09:30:00,CELL-DEL-03,Delhi NCR,38.3,223.08,0,0.452
2026-08-06 09:30:00,CELL-KOL-01,Kolkata,38.0,231.09,0,0.64
2026-08-06 09:30:00,CELL-KOL-02,Kolkata,102.96,197.12,0,0.844
2026-08-06 09:30:00,CELL-KOL-03,Kolkata,37.2,148.71,0,0.441
2026-08-06 09:30:00,CELL-MUM-01,Mumbai,36.04,155.27,0,0.594
2026-08-06 09:30:00,CELL-MUM-02,Mumbai,37.59,179.19,0,0.507
2026-08-06 09:30:00,CELL-MUM-03,Mumbai,36.89,247.73,0,0.49
2026-08-06 09:45:00,CELL-BLR-01,Bengaluru,90.06,161.3,0,1.033
2026-08-06 09:45:00,CELL-BLR-01,Bengaluru,90.06,161.3,0,1.033
2026-08-06 09:45:00,CELL-BLR-02,Bengaluru,36.64,224.41,0,0.167
2026-08-06 09:45:00,CELL-BLR-03,Bengaluru,42.3,159.0,0,0.97
2026-08-06 09:45:00,CELL-DEL-01,Delhi NCR,34.79,244.53,0,0.753
2026-08-06 09:45:00,CELL-DEL-02,Delhi NCR,37.35,202.55,0,0.774
2026-08-06 09:45:00,CELL-DEL-03,Delhi NCR,38.36,208.35,0,0.829
2026-08-06 09:45:00,CELL-KOL-01,Kolkata,38.0,239.58,0,0.646
2026-08-06 09:45:00,CELL-KOL-02,Kolkata,39.74,188.91,0,0.558
2026-08-06 09:45:00,CELL-KOL-03,Kolkata,39.82,156.63,0,0.455
2026-08-06 09:45:00,CELL-MUM-01,Mumbai,35.94,143.97,0,0.847
2026-08-06 09:45:00,CELL-MUM-02,Mumbai,40.49,179.64,0,0.302
2026-08-06 09:45:00,CELL-MUM-03,Mumbai,36.05,244.99,0,0.228
2026-08-06 10:00:00,CELL-BLR-01,Bengaluru,39.6,143.3,0,0.442
2026-08-06 10:00:00,CELL-BLR-02,Bengaluru,40.51,233.95,0,0.886
2026-08-06 10:00:00,CELL-BLR-03,Bengaluru,38.97,144.57,0,0.29
2026-08-06 10:00:00,CELL-DEL-01,Delhi NCR,37.37,261.33,0,0.622
2026-08-06 10:00:00,CELL-DEL-02,Delhi NCR,36.68,237.96,0,0.723
2026-08-06 10:00:00,CELL-DEL-03,Delhi NCR,36.94,226.56,0,0.789
2026-08-06 10:00:00,CELL-KOL-01,Kolkata,38.0,217.85,0,0.995
2026-08-06 10:00:00,CELL-KOL-02,Kolkata,43.08,190.6,0,0.841
2026-08-06 10:00:00,CELL-KOL-03,Kolkata,37.99,145.97,0,0.892
2026-08-06 10:00:00,CELL-MUM-01,Mumbai,39.6,148.5,0,0.969
2026-08-06 10:00:00,CELL-MUM-02,Mumbai,39.67,178.49,0,0.674
2026-08-06 10:00:00,CELL-MUM-03,Mumbai,38.17,247.6,0,0.874
2026-08-06 10:15:00,CELL-BLR-01,Bengaluru,36.82,157.09,0,0.725
2026-08-06 10:15:00,CELL-BLR-02,Bengaluru,39.38,235.63,0,1.044
2026-08-06 10:15:00,CELL-BLR-03,Bengaluru,36.38,141.92,0,0.666
2026-08-06 10:15:00,CELL-DEL-01,Delhi NCR,34.99,254.28,0,0.735
2026-08-06 10:15:00,CELL-DEL-02,Delhi NCR,36.06,201.95,0,0.261
2026-08-06 10:15:00,CELL-DEL-03,Delhi NCR,41.22,225.4,0,0.759
2026-08-06 10:15:00,CELL-KOL-01,Kolkata,38.0,223.37,0,0.943
2026-08-06 10:15:00,CELL-KOL-02,Kolkata,40.63,200.43,0,0.0
2026-08-06 10:15:00,CELL-KOL-03,Kolkata,42.77,-1.0,0,1.075
2026-08-06 10:15:00,CELL-MUM-01,Mumbai,39.03,149.02,0,0.217
2026-08-06 10:15:00,CELL-MUM-02,Mumbai,41.99,182.59,0,0.565
2026-08-06 10:15:00,CELL-MUM-03,Mumbai,34.67,238.32,0,0.19
2026-08-06 10:30:00,CELL-BLR-01,Bengaluru,34.11,161.39,0,0.324
2026-08-06 10:30:00,CELL-BLR-02,Bengaluru,35.7,211.05,0,0.688
2026-08-06 10:30:00,CELL-BLR-03,Bengaluru,38.03,162.88,0,0.592
2026-08-06 10:30:00,CELL-DEL-01,Delhi NCR,32.91,253.42,0,0.649
2026-08-06 10:30:00,CELL-DEL-02,Delhi NCR,37.95,223.23,0,0.713
2026-08-06 10:30:00,CELL-DEL-03,Delhi NCR,42.74,223.14,0,0.421
2026-08-06 10:30:00,CELL-KOL-01,Kolkata,38.0,230.89,0,0.572
2026-08-06 10:30:00,CELL-KOL-02,Kolkata,41.53,198.82,0,0.727
2026-08-06 10:30:00,CELL-KOL-03,Kolkata,41.91,151.16,0,0.999
2026-08-06 10:30:00,CELL-MUM-01,Mumbai,37.02,162.6,0,0.937
2026-08-06 10:30:00,CELL-MUM-02,Mumbai,39.47,166.84,0,0.888
2026-08-06 10:30:00,CELL-MUM-03,Mumbai,36.56,242.13,0,0.672
2026-08-06 10:45:00,CELL-BLR-01,Bengaluru,32.5,161.29,0,0.478
2026-08-06 10:45:00,CELL-BLR-02,Bengaluru,37.44,250.03,0,0.599
2026-08-06 10:45:00,CELL-BLR-03,Bengaluru,34.17,147.59,0,0.695
2026-08-06 10:45:00,CELL-DEL-01,Delhi NCR,34.28,242.38,0,0.644
2026-08-06 10:45:00,CELL-DEL-02,Delhi NCR,36.18,243.88,0,0.692
2026-08-06 10:45:00,CELL-DEL-03,Delhi NCR,39.58,232.12,0,0.535
2026-08-06 10:45:00,CELL-KOL-01,Kolkata,38.0,226.47,0,0.694
2026-08-06 10:45:00,CELL-KOL-02,Kolkata,39.79,208.08,0,0.311
2026-08-06 10:45:00,CELL-KOL-03,Kolkata,37.97,160.86,0,0.912
2026-08-06 10:45:00,CELL-MUM-01,Mumbai,35.51,146.51,0,0.789
2026-08-06 10:45:00,CELL-MUM-02,Mumbai,36.73,178.98,0,0.695
2026-08-06 10:45:00,CELL-MUM-03,Mumbai,36.22,259.5,0,0.51
2026-08-06 11:00:00,CELL-BLR-01,Bengaluru,29.98,148.69,0,0.679
2026-08-06 11:00:00,CELL-BLR-02,Bengaluru,34.44,233.06,0,0.567
2026-08-06 11:00:00,CELL-BLR-03,Bengaluru,37.0,178.52,0,0.665
2026-08-06 11:00:00,CELL-DEL-01,Delhi NCR,32.2,263.22,0,0.607
2026-08-06 11:00:00,CELL-DEL-02,Delhi NCR,83.86,217.39,0,0.633
2026-08-06 11:00:00,CELL-DEL-03,Delhi NCR,39.75,244.96,0,0.818
2026-08-06 11:00:00,CELL-KOL-01,Kolkata,38.0,243.59,0,0.429
2026-08-06 11:00:00,CELL-KOL-02,Kolkata,37.99,206.04,0,1.041
2026-08-06 11:00:00,CELL-KOL-03,Kolkata,32.22,164.2,0,0.587
2026-08-06 11:00:00,CELL-MUM-01,Mumbai,34.51,152.05,0,0.683
2026-08-06 11:00:00,CELL-MUM-02,Mumbai,,189.86,0,0.933
2026-08-06 11:00:00,CELL-MUM-03,Mumbai,33.76,254.71,0,0.821
2026-08-06 11:15:00,CELL-BLR-01,Bengaluru,31.66,160.36,0,0.649
2026-08-06 11:15:00,CELL-BLR-02,Bengaluru,32.46,267.6,0,0.497
2026-08-06 11:15:00,CELL-BLR-03,Bengaluru,34.18,177.01,0,0.21
2026-08-06 11:15:00,CELL-DEL-01,Delhi NCR,,270.37,0,0.706
2026-08-06 11:15:00,CELL-DEL-02,Delhi NCR,35.76,246.4,0,0.32
2026-08-06 11:15:00,CELL-DEL-03,Delhi NCR,31.57,261.35,0,0.772
2026-08-06 11:15:00,CELL-KOL-01,Kolkata,38.0,248.2,0,0.423
2026-08-06 11:15:00,CELL-KOL-02,Kolkata,37.43,220.9,0,0.9
2026-08-06 11:15:00,CELL-KOL-03,Kolkata,35.58,182.31,0,0.492
2026-08-06 11:15:00,CELL-MUM-01,Mumbai,36.14,169.05,0,0.797
2026-08-06 11:15:00,CELL-MUM-02,Mumbai,35.27,186.56,0,0.659
2026-08-06 11:15:00,CELL-MUM-03,Mumbai,35.47,267.41,0,0.48
2026-08-06 11:30:00,CELL-BLR-01,Bengaluru,31.9,177.31,0,0.399
2026-08-06 11:30:00,CELL-BLR-02,Bengaluru,36.09,261.07,0,0.77
2026-08-06 11:30:00,CELL-BLR-03,Bengaluru,35.82,183.54,0,0.502
2026-08-06 11:30:00,CELL-DEL-01,Delhi NCR,28.7,283.46,0,0.466
2026-08-06 11:30:00,CELL-DEL-02,Delhi NCR,30.04,241.47,0,0.586
2026-08-06 11:30:00,CELL-DEL-03,Delhi NCR,35.05,254.23,0,0.727
2026-08-06 11:30:00,CELL-KOL-01,Kolkata,38.0,249.17,0,0.532
2026-08-06 11:30:00,CELL-KOL-02,Kolkata,37.29,240.41,0,0.871
2026-08-06 11:30:00,CELL-KOL-03,Kolkata,34.4,173.91,0,0.61
2026-08-06 11:30:00,CELL-MUM-01,Mumbai,31.99,187.32,0,0.886
2026-08-06 11:30:00,CELL-MUM-02,Mumbai,32.05,201.43,0,0.661
2026-08-06 11:30:00,CELL-MUM-03,Mumbai,30.05,276.19,0,0.44
2026-08-06 11:45:00,CELL-BLR-01,Bengaluru,32.81,186.18,0,0.246
2026-08-06 11:45:00,CELL-BLR-02,Bengaluru,31.54,279.26,0,0.598
2026-08-06 11:45:00,CELL-BLR-03,Bengaluru,31.59,196.33,0,0.452
2026-08-06 11:45:00,CELL-DEL-01,Delhi NCR,30.23,291.35,0,0.825
2026-08-06 11:45:00,CELL-DEL-02,Delhi NCR,32.42,239.38,0,0.313
2026-08-06 11:45:00,CELL-DEL-03,Delhi NCR,35.73,252.63,0,0.768
2026-08-06 11:45:00,CELL-KOL-01,Kolkata,38.0,267.92,0,0.349
2026-08-06 11:45:00,CELL-KOL-02,Kolkata,34.37,236.79,0,0.06
2026-08-06 11:45:00,CELL-KOL-03,Kolkata,34.89,178.45,0,0.6
2026-08-06 11:45:00,CELL-MUM-01,Mumbai,29.67,172.11,0,0.513
2026-08-06 11:45:00,CELL-MUM-02,Mumbai,35.68,222.16,0,0.425
2026-08-06 11:45:00,CELL-MUM-03,Mumbai,30.46,289.64,0,0.15
2026-08-06 12:00:00,CELL-BLR-01,Bengaluru,30.2,171.24,0,0.642
2026-08-06 12:00:00,CELL-BLR-02,Bengaluru,30.95,253.47,0,0.614
2026-08-06 12:00:00,CELL-BLR-03,Bengaluru,29.04,167.41,0,0.553
2026-08-06 12:00:00,CELL-DEL-01,Delhi NCR,30.5,307.57,0,0.369
2026-08-06 12:00:00,CELL-DEL-02,Delhi NCR,31.53,254.79,0,0.432
2026-08-06 12:00:00,CELL-DEL-03,Delhi NCR,33.94,265.83,0,0.65
2026-08-06 12:00:00,CELL-KOL-01,Kolkata,38.0,274.4,0,0.681
2026-08-06 12:00:00,CELL-KOL-02,Kolkata,38.63,244.73,0,0.435
2026-08-06 12:00:00,CELL-KOL-03,Kolkata,32.9,197.56,0,0.37
2026-08-06 12:00:00,CELL-MUM-01,Mumbai,32.93,180.35,0,0.086
2026-08-06 12:00:00,CELL-MUM-02,Mumbai,30.33,208.06,0,0.661
2026-08-06 12:00:00,CELL-MUM-03,Mumbai,27.57,285.49,0,0.568
2026-08-06 12:15:00,CELL-BLR-01,Bengaluru,30.93,189.03,0,0.491
2026-08-06 12:15:00,CELL-BLR-02,Bengaluru,30.89,261.29,0,0.592
2026-08-06 12:15:00,CELL-BLR-03,Bengaluru,27.34,191.71,0,0.709
2026-08-06 12:15:00,CELL-DEL-01,Delhi NCR,27.8,322.49,0,0.511
2026-08-06 12:15:00,CELL-DEL-02,Delhi NCR,30.49,269.36,0,0.351
2026-08-06 12:15:00,CELL-DEL-03,Delhi NCR,33.81,269.14,0,0.688
2026-08-06 12:15:00,CELL-KOL-01,Kolkata,38.0,254.19,0,0.566
2026-08-06 12:15:00,CELL-KOL-02,Kolkata,33.46,247.7,0,0.898
2026-08-06 12:15:00,CELL-KOL-03,Kolkata,33.68,198.13,0,0.596
2026-08-06 12:15:00,CELL-MUM-01,Mumbai,30.59,178.68,0,0.617
2026-08-06 12:15:00,CELL-MUM-02,Mumbai,31.32,202.62,0,0.769
2026-08-06 12:15:00,CELL-MUM-03,Mumbai,29.83,300.36,0,0.801
2026-08-06 12:30:00,CELL-BLR-01,Bengaluru,30.77,191.17,0,0.795
2026-08-06 12:30:00,CELL-BLR-02,Bengaluru,32.82,274.81,0,0.354
2026-08-06 12:30:00,CELL-BLR-03,Bengaluru,32.06,176.97,0,0.681
2026-08-06 12:30:00,CELL-DEL-01,Delhi NCR,26.71,314.34,0,0.448
2026-08-06 12:30:00,CELL-DEL-02,Delhi NCR,32.05,241.1,0,0.258
2026-08-06 12:30:00,CELL-DEL-03,Delhi NCR,34.35,271.33,0,0.747
2026-08-06 12:30:00,CELL-KOL-01,Kolkata,38.0,276.24,0,0.55
2026-08-06 12:30:00,CELL-KOL-02,Kolkata,31.08,254.95,0,0.645
2026-08-06 12:30:00,CELL-KOL-03,Kolkata,34.86,169.11,0,0.349
2026-08-06 12:30:00,CELL-MUM-01,Mumbai,31.73,179.96,0,0.533
2026-08-06 12:30:00,CELL-MUM-02,Mumbai,30.83,222.94,0,0.457
2026-08-06 12:30:00,CELL-MUM-03,Mumbai,28.91,310.13,0,0.812
2026-08-06 12:45:00,CELL-BLR-01,Bengaluru,28.53,180.26,0,0.7
2026-08-06 12:45:00,CELL-BLR-02,Bengaluru,31.44,261.12,0,0.356
2026-08-06 12:45:00,CELL-BLR-03,Bengaluru,29.55,184.43,0,0.622
2026-08-06 12:45:00,CELL-DEL-01,Delhi NCR,28.53,319.72,0,0.38
2026-08-06 12:45:00,CELL-DEL-02,Delhi NCR,31.01,281.03,0,0.469
2026-08-06 12:45:00,CELL-DEL-03,Delhi NCR,31.14,286.43,0,0.399
2026-08-06 12:45:00,CELL-KOL-01,Kolkata,38.0,263.45,0,0.438
2026-08-06 12:45:00,CELL-KOL-02,Kolkata,34.65,257.46,0,0.082
2026-08-06 12:45:00,CELL-KOL-03,Kolkata,34.76,180.38,0,0.495
2026-08-06 12:45:00,CELL-MUM-01,Mumbai,30.51,175.01,0,0.782
2026-08-06 12:45:00,CELL-MUM-02,Mumbai,33.37,198.87,0,0.56
2026-08-06 12:45:00,CELL-MUM-03,Mumbai,31.45,307.15,0,0.678
2026-08-06 13:00:00,CELL-BLR-01,Bengaluru,28.73,184.06,0,0.492
2026-08-06 13:00:00,CELL-BLR-02,Bengaluru,30.06,267.6,0,0.383
2026-08-06 13:00:00,CELL-BLR-03,Bengaluru,29.92,166.91,0,0.209
2026-08-06 13:00:00,CELL-DEL-01,Delhi NCR,30.83,309.01,0,0.546
2026-08-06 13:00:00,CELL-DEL-02,Delhi NCR,33.63,274.58,0,0.528
2026-08-06 13:00:00,CELL-DEL-03,Delhi NCR,33.9,269.96,0,0.602
2026-08-06 13:00:00,CELL-KOL-01,Kolkata,29.03,270.51,0,0.426
2026-08-06 13:00:00,CELL-KOL-02,Kolkata,31.52,262.25,0,0.577
2026-08-06 13:00:00,CELL-KOL-03,Kolkata,33.21,189.91,0,0.496
2026-08-06 13:00:00,CELL-MUM-01,Mumbai,31.42,172.09,0,0.481
2026-08-06 13:00:00,CELL-MUM-02,Mumbai,33.1,216.39,0,0.419
2026-08-06 13:00:00,CELL-MUM-03,Mumbai,29.63,303.98,0,0.583
2026-08-06 13:15:00,CELL-BLR-01,Bengaluru,31.9,191.77,0,0.982
2026-08-06 13:15:00,CELL-BLR-02,Bengaluru,30.56,269.45,0,0.479
2026-08-06 13:15:00,CELL-BLR-03,Bengaluru,31.6,181.52,0,0.845
2026-08-06 13:15:00,CELL-DEL-01,Delhi NCR,28.08,317.95,0,0.627
2026-08-06 13:15:00,CELL-DEL-02,Delhi NCR,29.47,276.89,0,0.53
2026-08-06 13:15:00,CELL-DEL-03,Delhi NCR,33.52,273.19,0,0.671
2026-08-06 13:15:00,CELL-KOL-01,Kolkata,32.11,268.11,0,0.791
2026-08-06 13:15:00,CELL-KOL-02,Kolkata,32.7,256.95,0,0.548
2026-08-06 13:15:00,CELL-KOL-03,Kolkata,34.1,179.18,0,0.557
2026-08-06 13:15:00,CELL-MUM-01,Mumbai,26.65,171.3,0,0.266
2026-08-06 13:15:00,CELL-MUM-02,Mumbai,33.83,205.72,0,0.512
2026-08-06 13:15:00,CELL-MUM-03,Mumbai,31.31,304.91,0,0.555
2026-08-06 13:30:00,CELL-BLR-01,Bengaluru,28.1,192.91,0,0.731
2026-08-06 13:30:00,CELL-BLR-02,Bengaluru,32.09,295.35,0,0.512
2026-08-06 13:30:00,CELL-BLR-03,Bengaluru,35.2,192.1,0,0.393
2026-08-06 13:30:00,CELL-DEL-01,Delhi NCR,31.4,316.4,0,0.686
2026-08-06 13:30:00,CELL-DEL-02,Delhi NCR,27.35,282.43,0,0.382
2026-08-06 13:30:00,CELL-DEL-03,Delhi NCR,31.69,285.67,0,0.416
2026-08-06 13:30:00,CELL-KOL-01,Kolkata,26.69,277.82,0,0.585
2026-08-06 13:30:00,CELL-KOL-02,Kolkata,31.83,254.05,0,0.362
2026-08-06 13:30:00,CELL-KOL-03,Kolkata,32.14,183.3,0,0.74
2026-08-06 13:30:00,CELL-MUM-01,Mumbai,32.9,213.82,0,0.566
2026-08-06 13:30:00,CELL-MUM-02,Mumbai,30.36,208.75,0,0.688
2026-08-06 13:30:00,CELL-MUM-03,Mumbai,32.83,314.72,0,0.567
2026-08-06 13:45:00,CELL-BLR-01,Bengaluru,30.29,194.14,0,0.475
