customer_id,month,data_gb,voice_min,intl_min,sms_count,revenue_inr,recharge_count,failed_payment_count
TEL-12557,2026-02,1.75,521,0.3,51,274.82,4,0
TEL-12557,2026-03,2.43,425,0.1,42,280.84,2,0
TEL-12557,2026-04,2.54,485,1.3,51,315.22,2,0
TEL-12557,2026-05,2.04,772,0.1,54,274.72,4,0
TEL-12557,2026-06,1.24,527,0.1,57,257.89,1,0
TEL-12558,2026-01,14.12,234,0.1,17,386.96,1,0
TEL-12558,2026-02,16.5,326,1.1,20,384.78,1,0
TEL-12558,2026-03,12.76,367,0.3,13,352.66,1,0
TEL-12558,2026-04,14.1,311,0.4,15,342.73,1,0
TEL-12558,2026-05,14.05,339,0.1,19,309.02,4,0
TEL-12558,2026-06,13.89,305,0.5,19,332.55,4,0
TEL-12559,2026-01,47.78,193,1.1,7,433.96,4,0
TEL-12559,2026-02,40.02,321,1.9,7,461.65,4,0
TEL-12559,2026-03,48.83,255,0.5,5,445.23,3,0
TEL-12559,2026-04,35.86,203,2.7,7,578.49,4,0
TEL-12559,2026-05,47.56,111,2.1,8,412.65,3,0
TEL-12559,2026-06,34.16,295,0.2,8,547.85,3,0
TEL-12560,2026-01,3.12,69,4.4,5,106.13,4,0
TEL-12560,2026-02,3.56,100,1.9,6,97.55,3,0
TEL-12560,2026-03,4.45,45,1.9,5,124.78,4,0
TEL-12560,2026-04,4.71,112,0,7,119.35,1,0
TEL-12560,2026-05,2.72,199,1.1,9,108.39,1,0
TEL-12560,2026-06,1.93,86,0.9,7,99.24,2,0
TEL-12561,2026-01,8.48,181,0.3,3,290.34,1,0
TEL-12561,2026-02,21.18,192,2.9,8,306.34,4,0
TEL-12561,2026-03,24.13,272,0.1,8,323.21,4,0
TEL-12561,2026-04,28.18,243,1.7,5,355.33,1,0
TEL-12561,2026-05,30.47,259,0,7,316.93,3,0
TEL-12561,2026-06,24.86,191,0.6,7,310.52,1,0
TEL-12562,2026-01,2.78,151,1.9,5,310.83,2,0
TEL-12562,2026-02,1.82,74,1.3,2,247.97,3,0
TEL-12562,2026-03,2.35,132,1.8,6,325.4,1,0
TEL-12562,2026-04,1.89,190,0.7,5,273.83,4,0
TEL-12562,2026-05,1.79,179,0.1,0,281.41,2,0
TEL-12562,2026-06,2.28,239,0.7,5,272.42,3,0
TEL-12563,2026-01,3.58,47,0.1,6,257.34,2,0
TEL-12563,2026-02,5.24,67,0.9,5,262.3,1,0
TEL-12563,2026-03,3.53,112,0.3,8,234.67,2,0
TEL-12563,2026-04,3.07,66,1.2,8,265.73,1,0
TEL-12563,2026-05,4.61,74,2.2,4,242.51,4,0
TEL-12563,2026-06,4.56,38,0.7,8,232.71,2,0
TEL-12564,2026-01,15.03,517,1,16,355.85,4,0
TEL-12564,2026-02,17.69,430,0,14,314.58,1,0
TEL-12564,2026-03,24.69,449,0.5,30,265.8,1,0
TEL-12564,2026-04,15.31,467,2.5,17,346.96,3,0
TEL-12564,2026-05,15.36,514,0.3,14,301.32,2,0
TEL-12564,2026-06,14.83,353,0.1,14,353.77,2,0
TEL-12565,2026-01,2.27,315,0.5,43,154.83,4,0
TEL-12565,2026-02,2.89,576,2.2,24,166.38,2,0
TEL-12565,2026-03,1.94,91,0.1,43,173.37,3,0
TEL-12565,2026-04,2.01,446,0.4,35,190.59,3,0
TEL-12565,2026-05,1.81,553,0.2,38,199.6,1,0
TEL-12565,2026-06,2.02,521,0.3,36,176.67,2,0
TEL-12566,2026-01,11,413,3.3,19,236.79,3,0
TEL-12566,2026-02,11.17,543,0.6,18,225.44,4,0
TEL-12566,2026-03,11.26,497,0.7,13,254.72,2,0
TEL-12566,2026-04,9.6,411,2.1,21,253.23,4,0
TEL-12566,2026-05,5.21,381,2,24,257.82,1,0
TEL-12566,2026-06,11.16,498,0.4,15,295.74,1,0
TEL-12567,2026-01,2.56,146,0.9,7,325.93,1,0
TEL-12567,2026-02,3.54,189,0.4,9,255.38,2,0
TEL-12567,2026-03,3.84,170,0.5,10,298.18,3,0
TEL-12567,2026-04,3.35,137,0.1,11,295.75,1,0
TEL-12567,2026-05,3.01,160,0.1,11,259.91,4,0
TEL-12567,2026-06,3.23,180,0,7,251.11,1,0
TEL-12568,2026-01,2.36,264,0.4,5,178.09,3,0
TEL-12568,2026-02,2.18,173,0.2,11,221.41,3,0
TEL-12568,2026-03,2.47,230,1.6,11,247.99,3,0
TEL-12568,2026-04,0.83,188,0.8,8,224.14,2,0
TEL-12568,2026-05,2.11,292,0.4,15,238.08,4,0
TEL-12568,2026-06,2.27,227,0.4,6,242.28,2,0
TEL-12569,2026-01,10.38,203,1.1,25,374.22,2,0
TEL-12569,2026-02,12.61,196,2.1,14,384.86,1,0
TEL-12569,2026-03,13.2,163,0.1,13,338.22,2,0
TEL-12569,2026-04,11.94,176,0.5,21,324.14,2,0
TEL-12569,2026-05,13.65,126,0.2,17,384.6,1,0
TEL-12569,2026-06,10.66,133,1.1,24,347,2,0
TEL-12570,2026-01,6.46,262,1.7,7,211.08,2,0
TEL-12570,2026-02,6.12,298,0.3,7,230.91,3,0
TEL-12570,2026-03,4.99,279,0.1,8,182.93,3,0
TEL-12570,2026-04,4.98,187,1,5,182.62,4,0
TEL-12570,2026-05,6.4,221,0.7,8,177.17,4,0
TEL-12570,2026-06,4.98,172,0.1,4,197.72,4,0
TEL-12571,2026-01,18.07,302,6.3,12,393.11,2,0
TEL-12571,2026-02,17.29,228,2.1,22,467.79,4,0
TEL-12571,2026-03,22.25,356,0.8,14,582.81,1,0
TEL-12571,2026-04,17.11,240,6.2,7,477.9,2,0
TEL-12571,2026-05,23.61,251,19,14,407.74,1,0
TEL-12571,2026-06,26.19,267,6.1,15,517.13,2,0
TEL-12572,2026-01,6.33,208,0,7,296.4,4,0
TEL-12572,2026-02,15.96,359,0.3,7,342.39,4,0
TEL-12572,2026-03,9.21,229,0.9,9,273.74,1,0
TEL-12572,2026-04,12.06,184,2.6,11,261.77,4,0
TEL-12572,2026-05,10.06,316,0.2,11,297.73,4,0
TEL-12572,2026-06,11.6,246,0.5,10,240.57,1,0
TEL-12573,2026-01,17.95,402,2,12,454.23,3,0
TEL-12573,2026-02,17.13,474,0.1,11,377.85,2,0
TEL-12573,2026-03,16.07,379,0.4,4,441.14,4,0
TEL-12573,2026-04,10.55,602,0,12,416.61,1,0
TEL-12573,2026-05,12.62,580,0.1,16,394.66,4,0
TEL-12573,2026-06,14.78,376,0.3,18,376.24,2,0
TEL-12574,2026-01,24.21,259,0.1,8,405.17,3,0
TEL-12574,2026-02,16.64,145,0,7,410.03,1,0
TEL-12574,2026-03,27.58,318,1.6,10,349.67,1,0
TEL-12574,2026-04,19.75,270,0.3,11,440.87,4,0
TEL-12574,2026-05,21.23,157,2.6,9,403.47,4,0
TEL-12574,2026-06,22.89,307,1.7,6,333.88,4,0
TEL-12575,2026-01,30.08,175,0.9,11,232.02,2,0
TEL-12575,2026-02,13.57,320,0.2,6,284.76,4,0
TEL-12575,2026-03,28.1,204,0.4,5,249.57,1,0
TEL-12575,2026-04,24.19,258,1.7,9,276.19,3,0
TEL-12575,2026-05,18.44,168,0.3,8,299.65,1,0
TEL-12575,2026-06,24.23,243,0,1,259.37,2,0
TEL-12576,2026-01,2.04,469,0.3,21,205.38,1,0
TEL-12576,2026-02,2.28,388,1.2,36,209.62,3,0
TEL-12576,2026-03,1.53,514,0.1,23,196.45,1,0
TEL-12576,2026-04,1.18,569,0.6,33,200.62,2,0
TEL-12576,2026-05,2.17,541,0.5,26,198.46,3,0
TEL-12576,2026-06,1.24,410,0.4,38,195.55,1,0
TEL-12577,2026-01,8.02,197,0.4,9,179.3,4,0
TEL-12577,2026-02,4.9,211,0.8,7,166.28,2,0
TEL-12577,2026-03,5.95,339,0.7,6,134.15,2,0
TEL-12577,2026-04,11.56,224,1,4,153.23,1,0
TEL-12577,2026-05,6.16,275,0.3,15,144.64,1,0
TEL-12577,2026-06,7.55,212,0.3,10,135.23,3,0
TEL-12578,2026-01,14.11,207,0.9,12,382.45,3,0
TEL-12578,2026-02,13.19,235,0.6,16,323.15,1,0
TEL-12578,2026-03,19.02,209,0,15,379.78,1,0
TEL-12578,2026-04,15.22,162,2.2,13,359.76,2,0
TEL-12578,2026-05,16.29,398,1.3,23,370.25,1,0
TEL-12578,2026-06,14.1,217,0.7,17,358.1,4,0
TEL-12579,2026-01,25.88,301,27.9,2,576.83,1,0
TEL-12579,2026-02,18.84,287,30.9,6,577.18,3,0
TEL-12579,2026-03,30.36,257,5.2,4,578.84,3,0
TEL-12579,2026-04,28.88,215,3.5,9,624.26,1,0
TEL-12579,2026-05,29.05,359,6.3,11,557.59,3,0
TEL-12579,2026-06,25.27,307,15.9,8,670.77,2,0
TEL-12580,2026-01,6.9,178,1.2,10,328.51,2,0
TEL-12580,2026-02,7.45,165,0.7,11,311,4,0
TEL-12580,2026-03,7.72,199,0.2,11,310.5,2,0
TEL-12580,2026-04,8.95,245,0.5,8,350.13,1,0
TEL-12580,2026-05,5.75,155,0.3,10,295.21,1,0
TEL-12580,2026-06,9.13,193,0.5,12,277.16,3,0
TEL-12581,2026-01,6.69,83,0.5,11,175.79,1,0
TEL-12581,2026-02,6.26,119,0.2,12,147.7,2,0
TEL-12581,2026-03,6.03,174,0.5,12,178.75,2,0
TEL-12581,2026-04,5.43,194,0.7,9,180.83,1,0
TEL-12581,2026-05,4.38,120,0.8,21,201.15,4,0
TEL-12581,2026-06,5.23,165,0.8,13,179.47,3,0
TEL-12582,2026-01,5.01,119,0.4,11,312.35,2,0
TEL-12582,2026-02,7.42,181,0,5,283.01,3,0
TEL-12582,2026-03,2.11,210,1.9,3,267.34,2,0
TEL-12582,2026-04,4.59,126,0.1,6,280.31,3,0
TEL-12582,2026-05,5.35,209,1.3,6,272.41,3,0
TEL-12582,2026-06,5.67,216,3,6,323.96,3,0
TEL-12583,2026-01,64.57,237,26,0,857.28,1,0
TEL-12583,2026-02,44.41,235,6.6,0,883.8,4,0
TEL-12583,2026-03,77.87,348,18,0,833.39,4,0
TEL-12583,2026-04,58.21,340,12.4,1,701.33,1,0
TEL-12583,2026-05,65.83,267,9.8,1,920.39,2,0
TEL-12583,2026-06,29.66,166,15.2,2,907.64,2,0
TEL-12584,2026-01,48.03,135,8.3,4,730.37,3,0
TEL-12584,2026-02,44.13,211,9,4,727.3,3,0
TEL-12584,2026-03,46.86,155,12.9,9,807.24,3,0
TEL-12584,2026-04,43.92,179,55.8,4,0,3,0
TEL-12584,2026-05,35.31,131,30.3,2,600.94,1,0
TEL-12584,2026-06,33.86,150,46.8,2,684.87,1,0
TEL-12585,2026-01,1.49,430,0.8,26,298.27,4,0
TEL-12585,2026-02,2.6,640,0.3,30,224.01,3,0
TEL-12585,2026-03,1.43,347,1.5,37,257.26,2,0
TEL-12585,2026-04,1.69,650,0.6,22,262.07,2,0
TEL-12585,2026-05,2.45,536,1.7,24,221.31,1,0
TEL-12585,2026-06,3.31,372,1.8,30,204,3,0
TEL-12586,2026-01,16.03,113,1.6,11,387.28,2,0
TEL-12586,2026-02,14.12,175,0.5,12,337.85,2,0
TEL-12586,2026-03,14.14,135,1.6,16,435.56,1,0
TEL-12586,2026-04,11.95,176,1.2,15,321.17,4,0
TEL-12586,2026-05,14.1,122,1.8,15,358.83,1,0
TEL-12586,2026-06,10.13,161,0.1,10,356.56,2,0
TEL-12587,2026-01,3.98,114,0.2,13,202.42,2,0
TEL-12587,2026-02,3.77,103,0.3,11,293.1,1,0
TEL-12587,2026-03,4.16,117,0.2,11,190.91,1,0
TEL-12587,2026-04,3.84,105,0.1,14,302,2,0
TEL-12587,2026-05,3.04,89,0.4,6,281.06,2,0
TEL-12587,2026-06,2.96,168,0.7,9,256.23,4,0
TEL-12588,2026-01,2.24,639,2,48,305.26,2,0
TEL-12588,2026-02,1.76,662,0.1,46,373.32,1,0
TEL-12588,2026-03,0.91,356,0.2,41,283.27,1,0
TEL-12588,2026-04,1.58,583,0.6,48,324.51,2,0
TEL-12588,2026-05,1.94,655,0.4,50,304.94,1,0
TEL-12588,2026-06,1.1,678,0.8,37,341.09,1,0
TEL-12589,2026-01,1.7,298,1.1,10,316.05,3,0
TEL-12589,2026-02,1.6,271,0.5,11,263.68,1,0
TEL-12589,2026-03,1.58,305,1.8,12,274.87,4,0
TEL-12589,2026-04,1.78,279,2.3,10,295.29,2,0
TEL-12589,2026-05,2.29,233,1,8,223.15,3,0
TEL-12589,2026-06,1.96,357,0.1,8,241.36,1,0
TEL-12590,2026-01,5.97,292,0.3,22,274.38,3,0
TEL-12590,2026-02,12.13,456,1.3,22,252.87,3,0
TEL-12590,2026-03,17.59,268,0.9,18,239.06,4,0
TEL-12590,2026-04,13.75,212,0.5,18,228.33,3,0
TEL-12590,2026-05,9.73,457,0.6,18,217.35,2,0
TEL-12590,2026-06,17.96,282,0.5,18,248.06,1,0
TEL-12591,2026-01,15.22,305,5.6,16,529.1,3,0
TEL-12591,2026-02,12.94,238,0.3,9,477.43,1,0
TEL-12591,2026-03,10.58,393,5.4,16,537.31,1,0
TEL-12591,2026-04,13.79,279,22.8,19,467.5,3,0
TEL-12591,2026-05,11.78,140,2.7,23,516.08,3,0
TEL-12591,2026-06,12.94,353,11.7,21,438.15,1,0
TEL-12592,2026-01,29.63,253,0.2,10,392.6,1,0
TEL-12592,2026-02,28.11,226,0.3,15,358.79,1,0
TEL-12592,2026-03,36.51,279,0.2,7,428.83,4,0
TEL-12592,2026-04,29.41,281,1.6,16,404.29,3,0
TEL-12592,2026-05,33.74,173,1,8,345.27,1,0
TEL-12592,2026-06,35.02,135,2.4,20,339.05,3,0
TEL-12593,2026-01,6.42,147,0.3,4,190.39,4,0
TEL-12593,2026-02,5.07,185,0.1,3,180.45,4,0
TEL-12593,2026-03,6.11,195,0,4,163.45,3,0
TEL-12593,2026-04,7.28,202,0.6,11,162.84,2,0
TEL-12593,2026-05,6.74,167,0.4,6,190.87,3,0
TEL-12593,2026-06,6.46,133,0.5,12,191.24,1,0
TEL-12594,2026-01,4.26,149,1.1,12,372.88,4,0
TEL-12594,2026-02,4.31,127,1.1,15,382.25,3,0
TEL-12594,2026-03,3.19,158,1.3,7,324.28,2,0
TEL-12594,2026-04,4.51,187,0.8,16,439.41,1,0
TEL-12594,2026-05,5.9,197,0,12,339.45,1,0
TEL-12594,2026-06,6.99,210,0.2,19,295.81,1,0
TEL-12595,2026-01,34.09,158,0.7,3,563.5,2,0
TEL-12595,2026-02,33.73,196,0.3,4,645.38,3,0
TEL-12595,2026-03,35.65,43,2.5,9,657.25,2,0
TEL-12595,2026-04,48.92,129,0.1,2,619.78,3,0
TEL-12595,2026-05,35.97,135,0.4,5,550.12,1,0
TEL-12595,2026-06,27.82,89,0.8,3,638.03,1,0
TEL-12596,2026-01,3.79,83,0.1,2,258.22,1,0
TEL-12596,2026-02,3.95,114,0.4,5,210.46,2,0
TEL-12596,2026-03,4.57,117,0,2,205.82,3,0
TEL-12596,2026-04,4.52,170,0,5,199.25,1,0
TEL-12596,2026-05,5.25,132,0.7,4,184.99,3,0
TEL-12596,2026-06,2.87,184,0.5,2,217.06,4,0
TEL-12597,2026-01,3.53,117,1,7,86.24,2,0
TEL-12597,2026-02,3.69,99,0.6,10,78.67,2,0
TEL-12597,2026-03,3.75,94,0.2,7,66.15,1,0
TEL-12597,2026-04,3.6,111,0.1,17,68.42,2,0
TEL-12597,2026-05,2.69,126,0.8,14,62.82,1,0
TEL-12597,2026-06,2.17,79,0,12,68.72,4,0
TEL-12598,2026-01,15.58,205,0.3,17,340.52,3,0
TEL-12598,2026-02,13.53,189,1.7,10,328.45,3,0
TEL-12598,2026-03,11.41,294,0.1,13,332.92,1,0
TEL-12598,2026-04,14.42,337,0.1,18,348.58,1,0
TEL-12598,2026-05,14.83,255,1.6,14,321,3,0
TEL-12598,2026-06,10.95,139,0.3,18,322.71,4,0
TEL-12599,2026-01,1.67,528,8.2,25,504.48,1,0
TEL-12599,2026-02,1.26,594,16.5,26,587.64,3,0
TEL-12599,2026-03,1.25,354,11.9,20,421.73,2,0
TEL-12599,2026-04,1.71,497,2.1,29,459.7,1,0
TEL-12599,2026-05,2.2,720,3.6,23,435.63,3,0
TEL-12599,2026-06,1.3,500,14.9,22,442.49,2,0
TEL-12600,2026-01,24.54,157,0.5,9,460.88,3,0
TEL-12600,2026-02,39.52,151,0.6,4,580.91,4,0
TEL-12600,2026-03,28.19,154,0.1,6,585.3,2,0
TEL-12600,2026-04,23.51,137,0.1,3,473.83,4,0
TEL-12600,2026-05,20.94,235,1.3,7,524.87,2,0
TEL-12600,2026-06,24.21,123,1.2,7,467.99,1,0
TEL-12601,2026-01,1.73,383,1.7,22,109.31,4,0
TEL-12601,2026-02,1.43,246,1.4,23,131.32,3,0
TEL-12601,2026-03,0.96,312,2.9,28,110.13,2,0
TEL-12601,2026-04,1.89,354,2.2,28,120.41,4,0
TEL-12601,2026-05,1.33,364,1.2,24,121.3,1,0
TEL-12601,2026-06,0.94,299,0.2,34,114.43,1,0
TEL-12602,2026-01,3.66,99,0.3,2,274.43,1,0
TEL-12602,2026-02,4.79,145,1.3,2,315.73,3,0
TEL-12602,2026-03,5.48,151,1.1,2,334.34,1,0
TEL-12602,2026-04,3.34,91,0.9,2,343.86,2,0
TEL-12602,2026-05,4.12,158,1,2,378.27,3,0
TEL-12602,2026-06,5.14,79,1.7,4,260.83,2,0
TEL-12603,2026-01,17.48,222,0.5,2,541.29,2,0
TEL-12603,2026-02,31.85,148,1.8,2,560.78,3,0
TEL-12603,2026-03,29.56,173,0.1,1,450.93,2,0
TEL-12603,2026-04,42.3,340,0.4,3,451.38,2,0
TEL-12603,2026-05,48.66,111,1.9,2,393.84,1,0
TEL-12603,2026-06,32.92,166,0.3,1,514.6,1,0
TEL-12604,2026-01,4.22,94,2.2,12,221.72,3,0
TEL-12604,2026-02,5.71,196,1.6,6,166.86,1,0
TEL-12604,2026-03,6.39,201,1,8,173.05,2,0
TEL-12604,2026-04,4.66,118,0.2,13,201.28,4,0
TEL-12604,2026-05,7.74,184,2.4,11,232.89,3,0
TEL-12604,2026-06,5.72,159,0.1,8,206.97,1,0
TEL-12605,2026-01,2.73,35,0.5,6,255.6,2,0
TEL-12605,2026-02,2.3,42,1.7,7,228.82,3,0
TEL-12605,2026-03,2.91,51,0.2,5,251.27,2,0
TEL-12605,2026-04,3.27,60,0.5,9,256.31,3,0
TEL-12605,2026-05,3.22,61,5,11,225.18,2,0
TEL-12605,2026-06,3.19,75,0,15,213.99,2,0
TEL-12606,2026-01,3.84,174,1.2,11,188.33,1,0
TEL-12606,2026-02,2,150,0.2,9,183.92,4,0
TEL-12606,2026-03,3.17,213,0.7,5,197.95,2,0
TEL-12606,2026-04,2.8,139,0.2,9,215.48,2,0
TEL-12606,2026-05,2.15,191,0.3,9,187.24,4,0
TEL-12606,2026-06,3.89,179,0.1,9,198.92,3,0
TEL-12607,2026-01,3.24,57,0,7,160.55,1,0
TEL-12607,2026-02,2.95,14,0.6,2,173.59,4,0
TEL-12607,2026-03,1.74,19,0.3,4,191.14,3,0
TEL-12607,2026-04,3.8,44,2,6,198.02,1,0
TEL-12607,2026-05,3.5,33,0.2,9,146.9,3,0
TEL-12607,2026-06,4.21,38,0.7,6,211.01,1,0
TEL-12608,2026-01,2.24,704,5.7,19,642.23,4,0
TEL-12608,2026-02,1.63,870,14.5,28,551.34,1,0
TEL-12608,2026-03,2.35,1001,1.1,23,589.12,3,0
TEL-12608,2026-04,3.2,708,23.6,30,554.99,3,0
TEL-12608,2026-05,1.53,435,24.2,30,613.67,1,0
TEL-12608,2026-06,2.76,744,3.3,23,567.93,4,0
TEL-12609,2026-01,35.93,147,0.9,4,436.16,1,0
TEL-12609,2026-02,49.16,118,0.3,3,388.66,1,0
TEL-12609,2026-03,39.95,90,0.3,7,493.53,4,0
TEL-12609,2026-04,24.06,181,0.3,3,461.56,1,0
TEL-12609,2026-05,57.7,109,1,5,441.6,3,0
TEL-12609,2026-06,52.48,126,2.2,5,447.78,3,0
TEL-12610,2026-01,1.69,417,0.1,41,294.44,2,0
TEL-12610,2026-02,1.33,493,2.4,48,273.09,1,0
TEL-12610,2026-03,1.25,374,0.3,48,324.26,1,0
TEL-12610,2026-04,1.47,662,0.4,48,310.57,2,0
TEL-12610,2026-05,1.21,667,0.4,34,304.85,4,0
TEL-12610,2026-06,1.67,637,0,36,266.63,2,0
TEL-12611,2026-01,25.07,142,0.4,2,396.77,3,0
TEL-12611,2026-02,17.53,182,0.2,1,425.75,3,0
TEL-12611,2026-03,21.28,191,1.2,4,317.1,4,0
TEL-12611,2026-04,21.99,156,0.1,5,409.92,1,0
TEL-12611,2026-05,24.01,229,0.7,3,400.86,3,0
TEL-12611,2026-06,13.27,211,0.1,2,407.14,2,0
TEL-12612,2026-01,19.74,288,0.1,14,346.24,4,0
TEL-12612,2026-02,25.88,369,0.3,16,343.37,1,0
TEL-12612,2026-03,14.21,428,1.1,19,328.21,2,0
TEL-12612,2026-04,19.3,317,0.2,12,398.04,4,0
TEL-12612,2026-05,29.89,383,0,16,327.24,3,0
TEL-12612,2026-06,26.86,285,0.6,21,360.29,2,0
TEL-12613,2026-01,19.98,210,2,11,374.66,3,0
TEL-12613,2026-02,19.92,292,0.4,9,370.69,2,0
TEL-12613,2026-03,21.33,306,1.3,8,353.13,4,0
TEL-12613,2026-04,19.8,136,0,7,325.99,3,0
TEL-12613,2026-05,24.43,437,0.8,3,393.47,2,0
TEL-12613,2026-06,23.4,370,0.1,6,310.23,1,0
TEL-12614,2026-01,4.95,127,3.9,6,267.27,4,0
TEL-12614,2026-02,6.2,83,1.4,6,185.13,4,0
TEL-12614,2026-03,2.69,168,0.8,4,220.84,2,0
TEL-12614,2026-04,3.39,166,0.1,6,221.87,4,0
TEL-12614,2026-05,3.8,118,1.2,8,271.23,1,0
TEL-12614,2026-06,3.73,111,2.5,5,230.09,4,0
TEL-12615,2026-01,6.85,305,1.4,12,268.17,1,0
TEL-12615,2026-02,9.24,481,2.3,13,303.82,4,0
TEL-12615,2026-03,10.31,370,1.8,13,281.05,4,0
TEL-12615,2026-04,9.57,309,0.2,11,261.43,1,0
TEL-12615,2026-05,5.78,337,0.6,10,249.37,3,0
TEL-12615,2026-06,6.24,375,0.6,12,255.19,3,0
TEL-12616,2026-01,1.36,491,0.6,37,225.75,4,0
TEL-12616,2026-02,1.98,563,0.5,33,241.93,2,0
TEL-12616,2026-03,1.92,674,0.2,38,253.07,4,0
TEL-12616,2026-04,1.71,638,0.7,30,212.79,3,0
TEL-12616,2026-05,3.06,695,1.2,37,210.63,4,0
TEL-12616,2026-06,2.29,858,0.2,29,196.77,1,0
TEL-12617,2026-01,9.04,208,1.4,23,238.98,4,0
TEL-12617,2026-02,11.79,486,1.3,15,280.13,2,0
TEL-12617,2026-03,9.24,280,0.1,13,226.96,2,0
TEL-12617,2026-04,12.79,529,0,25,222.29,3,0
TEL-12617,2026-05,12.39,541,0.8,19,279.51,3,0
TEL-12617,2026-06,8.22,532,0.5,26,218.9,4,0
TEL-12618,2026-01,23.35,405,0.6,21,409.48,1,0
TEL-12618,2026-02,20.86,481,0.8,12,438.76,1,0
TEL-12618,2026-03,19.92,349,1,19,393.71,1,0
TEL-12618,2026-04,19.9,280,0.6,17,468.29,4,0
TEL-12618,2026-05,20.43,362,0.2,12,480.73,3,0
TEL-12618,2026-06,16.93,404,0.3,16,411.82,2,0
TEL-12619,2026-01,4.41,138,1.4,3,180.25,3,0
TEL-12619,2026-02,3.12,158,0.9,5,184.52,3,0
TEL-12619,2026-03,3.59,143,0.1,5,215.46,3,0
TEL-12619,2026-04,3.05,161,0.3,3,221.78,1,0
TEL-12619,2026-05,3.44,177,0.6,6,207.96,4,0
TEL-12619,2026-06,2.87,139,0.8,7,206.75,3,0
TEL-12620,2026-01,4.73,133,0.3,10,262.68,1,0
TEL-12620,2026-02,5.99,189,0.3,10,248.55,3,0
TEL-12620,2026-03,3.77,197,0.6,7,236.2,2,0
TEL-12620,2026-04,3.42,202,0.1,8,227.38,3,0
TEL-12620,2026-05,2.86,202,1.5,7,276.37,3,0
TEL-12620,2026-06,3.08,185,0.7,3,261.78,1,0
TEL-12621,2026-01,17.54,370,0.4,19,250.86,3,0
TEL-12621,2026-02,17.22,407,1,23,235.22,4,0
TEL-12621,2026-03,16.94,329,0.3,14,280.02,3,0
TEL-12621,2026-04,5.36,513,2,17,256.73,2,0
TEL-12621,2026-05,22,264,0.9,15,248.09,1,0
TEL-12621,2026-06,17.86,158,0.2,17,237.87,2,0
TEL-12622,2026-01,4.32,306,2.5,16,164.84,4,0
TEL-12622,2026-02,5.64,140,0.1,14,226.35,1,0
TEL-12622,2026-03,6.43,386,1.6,21,193.84,2,0
TEL-12622,2026-04,6.45,206,0.1,18,193.58,3,0
TEL-12622,2026-05,5.66,346,0.6,22,202.17,2,0
TEL-12622,2026-06,4.58,332,0.3,11,246.91,1,0
TEL-12623,2026-01,1.57,453,1.1,34,231.06,4,0
TEL-12623,2026-02,1.86,696,1,52,166.2,3,0
TEL-12623,2026-03,1.9,566,0.1,28,187.51,4,0
TEL-12623,2026-04,2.65,706,2.4,37,192.17,4,0
TEL-12623,2026-05,2.68,408,0.8,40,159.13,1,0
TEL-12623,2026-06,2.1,497,0.3,40,210.21,3,0
TEL-12624,2026-01,6.77,179,0.1,4,202.02,3,0
TEL-12624,2026-02,5.95,266,0.1,6,204.38,3,0
TEL-12624,2026-03,6.03,208,0.3,17,215.63,4,0
TEL-12624,2026-04,6.85,217,0.7,2,216.21,3,0
TEL-12624,2026-05,6.75,240,0.6,13,256.8,1,0
TEL-12624,2026-06,7.39,191,1.6,6,201.35,4,0
TEL-12625,2026-01,5.23,104,1.5,14,186.2,1,0
TEL-12625,2026-02,4.02,101,0.2,15,205.29,4,0
TEL-12625,2026-03,5.29,109,0.2,6,185.2,3,0
TEL-12625,2026-04,5.17,122,0.7,19,168.26,1,0
TEL-12625,2026-05,5.36,82,0.5,8,191.37,2,0
TEL-12625,2026-06,5.67,68,1.8,11,149.44,3,0
TEL-12626,2026-01,2.3,637,1,32,312,3,0
TEL-12626,2026-02,2.23,706,0.7,26,267.56,3,0
TEL-12626,2026-03,1.97,386,0.6,31,246.15,4,0
TEL-12626,2026-04,1.8,1005,0.8,28,296.37,3,0
TEL-12626,2026-05,1.44,816,2.2,28,308.96,2,0
TEL-12626,2026-06,2.08,844,0.7,28,301.58,3,0
TEL-12627,2026-01,15.25,221,2.3,11,348.65,4,0
TEL-12627,2026-02,21.23,238,1.6,9,478.12,3,0
TEL-12627,2026-03,22.58,421,2.1,10,425.12,3,0
TEL-12627,2026-04,24,494,1.2,15,354.49,4,0
TEL-12627,2026-05,22.46,566,0.3,11,0,2,0
TEL-12627,2026-06,16.85,513,0.1,8,363.6,3,0
TEL-12628,2026-01,3.02,359,0.7,38,359.76,1,0
TEL-12628,2026-02,3.4,558,1.2,42,341.24,1,0
TEL-12628,2026-03,3.24,423,0.4,42,319.06,2,0
TEL-12628,2026-04,2.47,412,1.5,50,316.01,3,0
TEL-12628,2026-05,3.68,523,0.4,31,302.87,2,0
TEL-12628,2026-06,2.39,524,1.3,44,345.22,3,0
TEL-12629,2026-01,15.56,161,0.4,11,203.98,4,0
TEL-12629,2026-02,19.45,248,0.3,19,238.41,4,0
TEL-12629,2026-03,15.98,249,0.6,16,254.11,1,0
TEL-12629,2026-04,26.73,77,0,14,207.72,1,0
TEL-12629,2026-05,14.75,133,0.8,14,248.47,4,0
TEL-12629,2026-06,21.04,216,1.6,13,219.18,2,0
TEL-12630,2026-01,2.69,119,0.3,10,80.26,2,0
TEL-12630,2026-02,2.07,135,0.8,8,81.16,1,0
